id,area_name,subarea_name,group1,group1_note,group2,group2_note,group3,group3_note,group4,group4_note,group5,group5_note,total_posting
334,横浜市都筑区,横浜市都筑区荏田東1丁目,47,,57,,30,,296,,67,,497
335,横浜市都筑区,横浜市都筑区荏田東2丁目,270,,146,,106,,49,,207,,778
336,横浜市都筑区,横浜市都筑区荏田東3丁目,137,,137,,55,,212,,186,,727
337,横浜市都筑区,横浜市都筑区荏田東4丁目,83,,160,,88,,277,,40,,648
338,横浜市都筑区,横浜市都筑区荏田南1丁目,37,,157,,140,,228,,240,,802
339,横浜市都筑区,横浜市都筑区荏田南2丁目,216,,54,,164,,184,,148,,766
340,横浜市都筑区,横浜市都筑区荏田南3丁目,139,,129,,57,,204,,113,,642
341,横浜市都筑区,横浜市都筑区荏田南4丁目,224,,151,,65,,81,,202,,723
342,横浜市都筑区,横浜市都筑区荏田南5丁目,184,,138,,110,,141,,285,,858
343,横浜市都筑区,横浜市都筑区加賀原1丁目,220,,73,,207,,99,,55,,654
344,横浜市都筑区,横浜市都筑区加賀原2丁目,2,,114,,156,,63,,217,,552
345,横浜市都筑区,横浜市都筑区茅ケ崎東1丁目,199,,45,,26,,153,,187,,610
346,横浜市都筑区,横浜市都筑区茅ケ崎東2丁目,216,,126,,200,,15,,170,,727
347,横浜市都筑区,横浜市都筑区茅ケ崎東3丁目,10,,1,,131,,173,,157,,472
348,横浜市都筑区,横浜市都筑区茅ケ崎東4丁目,218,,125,,293,,257,,179,,1072
349,横浜市都筑区,横浜市都筑区茅ケ崎東5丁目,222,,77,,209,,208,,74,,790
350,横浜市都筑区,横浜市都筑区茅ケ崎南1丁目,133,,184,,146,,109,,68,,640
351,横浜市都筑区,横浜市都筑区茅ケ崎南2丁目,290,,220,,49,,210,,27,,796
352,横浜市都筑区,横浜市都筑区茅ケ崎南3丁目,45,,215,,92,,86,,190,,628
353,横浜市都筑区,横浜市都筑区茅ケ崎南4丁目,202,,21,,144,,113,,287,,767
354,横浜市都筑区,横浜市都筑区茅ケ崎南5丁目,105,,41,,199,,5,,202,,552
355,横浜市都筑区,横浜市都筑区牛久保1丁目,13,,111,,188,,29,,111,,452
356,横浜市都筑区,横浜市都筑区牛久保2丁目,104,,122,,172,,225,,58,,681
357,横浜市都筑区,横浜市都筑区牛久保3丁目,208,,97,,227,,267,,274,,1073
358,横浜市都筑区,横浜市都筑区牛久保西1丁目,60,,246,,72,,65,,38,,481
359,横浜市都筑区,横浜市都筑区牛久保西2丁目,110,,66,,37,,282,,170,,665
360,横浜市都筑区,横浜市都筑区牛久保西3丁目,73,,45,,228,,149,,37,,532
361,横浜市都筑区,横浜市都筑区牛久保西4丁目,181,,115,,251,,160,,64,,771
362,横浜市都筑区,横浜市都筑区牛久保東1丁目,274,,50,,116,,225,,118,,783
363,横浜市都筑区,横浜市都筑区牛久保東2丁目,252,,146,,249,,247,,244,,1138
364,横浜市都筑区,横浜市都筑区牛久保東3丁目,225,,177,,198,,155,,58,,813
365,横浜市都筑区,横浜市都筑区勝田南1丁目,211,,108,,256,,90,,156,,821
366,横浜市都筑区,横浜市都筑区勝田南2丁目,222,,141,,59,,85,,142,,649
367,横浜市都筑区,横浜市都筑区早渕1丁目,61,,241,,259,,217,,19,,797
368,横浜市都筑区,横浜市都筑区早渕2丁目,39,,76,,176,,285,,46,,622
369,横浜市都筑区,横浜市都筑区早渕3丁目,175,,271,,268,,97,,174,,985
370,横浜市都筑区,横浜市都筑区中川1丁目,115,,187,,129,,281,,243,,955
371,横浜市都筑区,横浜市都筑区中川2丁目,54,,87,,152,,297,,290,,880
372,横浜市都筑区,横浜市都筑区中川3丁目,209,,177,,98,,118,,88,,690
373,横浜市都筑区,横浜市都筑区中川4丁目,267,,127,,281,,168,,46,,889
374,横浜市都筑区,横浜市都筑区中川5丁目,292,,263,,94,,214,,294,,1157
375,横浜市都筑区,横浜市都筑区中川6丁目,207,,16,,80,,150,,300,,753
376,横浜市都筑区,横浜市都筑区中川7丁目,32,,279,,64,,76,,19,,470
377,横浜市都筑区,横浜市都筑区中川8丁目,52,,266,,82,,26,,228,,654
378,横浜市都筑区,横浜市都筑区中川中央1丁目,198,,6,,245,,55,,209,,713
379,横浜市都筑区,横浜市都筑区中川中央2丁目,3,,264,,162,,259,,185,,873
380,横浜市都筑区,横浜市都筑区仲町台1丁目,270,,38,,200,,214,,33,,755
381,横浜市都筑区,横浜市都筑区仲町台2丁目,65,,97,,42,,10,,265,,479
382,横浜市都筑区,横浜市都筑区仲町台3丁目,159,,260,,204,,47,,188,,858
383,横浜市都筑区,横浜市都筑区仲町台4丁目,198,,171,,103,,65,,79,,616
384,横浜市都筑区,横浜市都筑区仲町台5丁目,291,,193,,1,,283,,186,,954
385,横浜市都筑区,横浜市都筑区東山田1丁目,204,,76,,252,,129,,221,,882
386,横浜市都筑区,横浜市都筑区東山田2丁目,19,,28,,210,,202,,95,,554
387,横浜市都筑区,横浜市都筑区東山田3丁目,249,,131,,266,,73,,290,,1009
388,横浜市都筑区,横浜市都筑区東山田4丁目,265,,114,,157,,58,,108,,702
389,横浜市都筑区,横浜市都筑区南山田1丁目,125,,92,,37,,30,,14,,298
390,横浜市都筑区,横浜市都筑区南山田2丁目,90,,225,,82,,278,,292,,967
391,横浜市都筑区,横浜市都筑区南山田3丁目,196,,158,,216,,9,,192,,771
392,横浜市都筑区,横浜市都筑区北山田1丁目,230,,197,,30,,99,,95,,651
393,横浜市都筑区,横浜市都筑区北山田2丁目,199,,224,,76,,100,,28,,627
394,横浜市都筑区,横浜市都筑区北山田3丁目,44,,158,,128,,292,,145,,767
395,横浜市都筑区,横浜市都筑区北山田4丁目,246,,156,,297,,215,,133,,1047
396,横浜市都筑区,横浜市都筑区北山田5丁目,135,,271,,197,,72,,297,,972
397,横浜市都筑区,横浜市都筑区北山田6丁目,12,,30,,24,,77,,6,,149
398,横浜市都筑区,横浜市都筑区北山田7丁目,283,,50,,221,,84,,94,,732
399,藤沢市,藤沢市みその台,253,,198,,127,,88,,58,,724
400,藤沢市,藤沢市稲荷,114,,184,,232,,64,,224,,818
401,藤沢市,藤沢市羽鳥,137,,207,,147,,222,,136,,849
402,藤沢市,藤沢市円行,170,,269,,185,,66,,110,,800
403,藤沢市,藤沢市遠藤,239,,197,,259,,145,,110,,950
404,藤沢市,藤沢市下土棚,114,,27,,237,,44,,225,,647
405,藤沢市,藤沢市花の木,53,,211,,202,,42,,157,,665
406,藤沢市,藤沢市葛原,260,,227,,149,,166,,270,,1072
407,藤沢市,藤沢市亀井野,167,,94,,174,,92,,72,,599
408,藤沢市,藤沢市宮原,21,,72,,107,,259,,288,,747
409,藤沢市,藤沢市宮前,201,,131,,26,,126,,239,,723
410,藤沢市,藤沢市桐原町,25,,93,,57,,278,,289,,742
411,藤沢市,藤沢市江の島,79,,163,,18,,295,,170,,725
412,藤沢市,藤沢市高倉,59,,172,,89,,108,,210,,638
413,藤沢市,藤沢市高谷,101,,136,,120,,3,,281,,641
414,藤沢市,藤沢市鵠沼,106,,206,,226,,16,,177,,731
415,藤沢市,藤沢市鵠沼花沢町,94,,129,,232,,187,,136,,778
416,藤沢市,藤沢市鵠沼海岸,148,,8,,51,,53,,37,,297
417,藤沢市,藤沢市鵠沼橘,292,,172,,103,,70,,201,,838
418,藤沢市,藤沢市鵠沼桜が岡,4,,147,,163,,24,,37,,375
419,藤沢市,藤沢市鵠沼松が岡,69,,114,,2,,192,,87,,464
420,藤沢市,藤沢市鵠沼神明,43,,298,,148,,82,,184,,755
421,藤沢市,藤沢市鵠沼石上,151,,81,,69,,107,,69,,477
422,藤沢市,藤沢市鵠沼東,208,,147,,53,,29,,200,,637
423,藤沢市,藤沢市鵠沼藤が谷,177,,192,,79,,274,,62,,784
424,藤沢市,藤沢市今田,291,,28,,5,,12,,277,,613
425,藤沢市,藤沢市小塚,207,,117,,254,,19,,169,,766
426,藤沢市,藤沢市湘南台,184,,63,,73,,126,,185,,631
427,藤沢市,藤沢市菖蒲沢,169,,26,,112,,127,,294,,728
428,藤沢市,藤沢市城南,219,,12,,242,,58,,88,,619
429,藤沢市,藤沢市西富,137,,19,,130,,180,,128,,594
430,藤沢市,藤沢市西俣野,165,,229,,97,,155,,210,,856
431,藤沢市,藤沢市石川,238,,266,,83,,205,,75,,867
432,藤沢市,藤沢市川名,282,,193,,35,,39,,125,,674
433,藤沢市,藤沢市善行,284,,116,,285,,23,,296,,1004
434,藤沢市,藤沢市善行坂,83,,140,,3,,275,,181,,682
435,藤沢市,藤沢市善行団地,298,,132,,141,,27,,218,,816
436,藤沢市,藤沢市村岡東,128,,234,,76,,130,,81,,649
437,藤沢市,藤沢市打戻,222,,224,,280,,18,,211,,955
438,藤沢市,藤沢市大鋸,0,,178,,25,,153,,194,,550
439,藤沢市,藤沢市大庭,38,,37,,13,,105,,68,,261
440,藤沢市,藤沢市朝日町,273,,214,,181,,243,,130,,1041
441,藤沢市,藤沢市長後,112,,190,,41,,21,,289,,653
442,藤沢市,藤沢市辻堂,174,,219,,240,,284,,135,,1052
443,藤沢市,藤沢市辻堂元町,21,,112,,258,,80,,164,,635
444,藤沢市,藤沢市辻堂新町,128,,160,,17,,196,,116,,617
445,藤沢市,藤沢市辻堂神台,289,,100,,207,,223,,170,,989
446,藤沢市,藤沢市辻堂西海岸,259,,257,,226,,219,,187,,1148
447,藤沢市,藤沢市辻堂太平台,94,,37,,106,,126,,224,,587
448,藤沢市,藤沢市辻堂東海岸,83,,32,,283,,247,,187,,832
449,藤沢市,藤沢市天神町,220,,100,,113,,14,,10,,457
450,藤沢市,藤沢市渡内,118,,31,,74,,192,,270,,685
451,藤沢市,藤沢市土棚,217,,3,,193,,231,,215,,859
452,藤沢市,藤沢市藤が岡,164,,277,,81,,288,,72,,882
453,藤沢市,藤沢市藤沢,92,,7,,270,,154,,224,,747
454,藤沢市,藤沢市南藤沢,89,,219,,132,,273,,4,,717
455,藤沢市,藤沢市白旗,112,,120,,223,,251,,280,,986
456,藤沢市,藤沢市柄沢,271,,224,,270,,276,,226,,1267
457,藤沢市,藤沢市並木台,251,,293,,264,,89,,3,,900
458,藤沢市,藤沢市片瀬,225,,105,,260,,113,,251,,954
459,藤沢市,藤沢市片瀬海岸,35,,39,,42,,232,,253,,601
460,藤沢市,藤沢市片瀬山,192,,252,,230,,108,,150,,932
461,藤沢市,藤沢市片瀬目白山,113,,102,,296,,229,,195,,935
462,藤沢市,藤沢市本鵠沼,253,,10,,293,,143,,256,,955
463,藤沢市,藤沢市本町,282,,224,,194,,219,,207,,1126
464,藤沢市,藤沢市本藤沢,81,,228,,259,,195,,279,,1042
465,藤沢市,藤沢市弥勒寺,198,,223,,274,,187,,282,,1164
466,藤沢市,藤沢市用田,41,,6,,203,,144,,95,,489
467,藤沢市,藤沢市立石,27,,49,,268,,235,,132,,711
468,藤沢市,藤沢市獺郷,41,,121,,298,,161,,157,,778
469,藤沢市,藤沢市稲荷1丁目,239,,187,,204,,187,,179,,996
470,藤沢市,藤沢市羽鳥1丁目,79,,85,,148,,275,,189,,776
471,藤沢市,藤沢市羽鳥2丁目,234,,291,,24,,39,,37,,625
472,藤沢市,藤沢市羽鳥3丁目,188,,39,,222,,273,,227,,949
473,藤沢市,藤沢市羽鳥4丁目,185,,78,,163,,150,,49,,625
474,藤沢市,藤沢市羽鳥5丁目,109,,50,,61,,137,,163,,520
475,藤沢市,藤沢市円行1丁目,84,,271,,67,,150,,37,,609
476,藤沢市,藤沢市円行2丁目,178,,60,,81,,35,,262,,616
477,藤沢市,藤沢市遠藤滝ノ沢,57,,149,,221,,100,,46,,573
478,藤沢市,藤沢市葛原滝谷戸,293,,149,,109,,250,,295,,1096
479,藤沢市,藤沢市亀井野1丁目,158,,226,,207,,101,,252,,944
480,藤沢市,藤沢市亀井野2丁目,137,,206,,200,,7,,196,,746
481,藤沢市,藤沢市亀井野3丁目,66,,226,,146,,78,,119,,635
482,藤沢市,藤沢市亀井野4丁目,71,,125,,297,,150,,274,,917
483,藤沢市,藤沢市江の島1丁目,214,,160,,245,,300,,224,,1143
484,藤沢市,藤沢市江の島2丁目,96,,110,,189,,257,,169,,821
485,藤沢市,藤沢市鵠沼海岸1丁目,144,,38,,296,,109,,87,,674
486,藤沢市,藤沢市鵠沼海岸2丁目,266,,76,,53,,8,,275,,678
487,藤沢市,藤沢市鵠沼海岸3丁目,233,,230,,75,,17,,14,,569
488,藤沢市,藤沢市鵠沼海岸4丁目,36,,213,,73,,138,,254,,714
489,藤沢市,藤沢市鵠沼海岸5丁目,227,,46,,123,,197,,38,,631
490,藤沢市,藤沢市鵠沼海岸6丁目,188,,101,,25,,288,,122,,724
491,藤沢市,藤沢市鵠沼海岸7丁目,169,,208,,290,,256,,9,,932
492,藤沢市,藤沢市鵠沼橘1丁目,150,,94,,115,,116,,64,,539
493,藤沢市,藤沢市鵠沼橘2丁目,172,,106,,246,,82,,49,,655
494,藤沢市,藤沢市鵠沼桜が岡1丁目,264,,142,,273,,299,,156,,1134
495,藤沢市,藤沢市鵠沼桜が岡2丁目,14,,132,,291,,155,,215,,807
496,藤沢市,藤沢市鵠沼桜が岡3丁目,178,,163,,32,,111,,223,,707
497,藤沢市,藤沢市鵠沼桜が岡4丁目,189,,253,,111,,104,,265,,922
498,藤沢市,藤沢市鵠沼松が岡1丁目,221,,115,,53,,18,,268,,675
499,藤沢市,藤沢市鵠沼松が岡2丁目,70,,179,,166,,38,,181,,634
500,藤沢市,藤沢市鵠沼松が岡3丁目,112,,42,,296,,160,,126,,736
501,藤沢市,藤沢市鵠沼松が岡4丁目,269,,7,,95,,169,,233,,773
502,藤沢市,藤沢市鵠沼松が岡5丁目,110,,259,,142,,184,,85,,780
503,藤沢市,藤沢市鵠沼神明1丁目,89,,3,,37,,23,,62,,214
504,藤沢市,藤沢市鵠沼神明2丁目,170,,263,,292,,198,,209,,1132
505,藤沢市,藤沢市鵠沼神明3丁目,139,,293,,86,,52,,18,,588
506,藤沢市,藤沢市鵠沼神明4丁目,173,,264,,83,,26,,34,,580
507,藤沢市,藤沢市鵠沼神明5丁目,10,,152,,255,,100,,126,,643
508,藤沢市,藤沢市鵠沼石上1丁目,111,,8,,251,,81,,283,,734
509,藤沢市,藤沢市鵠沼石上2丁目,114,,34,,172,,267,,240,,827
510,藤沢市,藤沢市鵠沼石上3丁目,162,,40,,99,,8,,157,,466
511,藤沢市,藤沢市鵠沼藤が谷1丁目,283,,238,,278,,52,,34,,885
512,藤沢市,藤沢市鵠沼藤が谷2丁目,118,,196,,150,,73,,117,,654
513,藤沢市,藤沢市鵠沼藤が谷3丁目,72,,185,,169,,92,,137,,655
514,藤沢市,藤沢市鵠沼藤が谷4丁目,1,,240,,41,,228,,132,,642
515,藤沢市,藤沢市湘南台1丁目,31,,19,,202,,241,,295,,788
516,藤沢市,藤沢市湘南台2丁目,93,,54,,33,,246,,200,,626
517,藤沢市,藤沢市湘南台3丁目,253,,142,,291,,134,,85,,905
518,藤沢市,藤沢市湘南台4丁目,95,,102,,257,,287,,163,,904
519,藤沢市,藤沢市湘南台5丁目,183,,225,,194,,150,,73,,825
520,藤沢市,藤沢市湘南台6丁目,191,,224,,179,,193,,100,,887
521,藤沢市,藤沢市湘南台7丁目,273,,32,,75,,163,,188,,731
522,藤沢市,藤沢市城南1丁目,253,,92,,255,,172,,202,,974
523,藤沢市,藤沢市城南2丁目,107,,70,,176,,17,,270,,640
524,藤沢市,藤沢市城南3丁目,6,,38,,234,,162,,98,,538
525,藤沢市,藤沢市城南4丁目,249,,84,,125,,113,,37,,608
526,藤沢市,藤沢市城南5丁目,23,,284,,167,,264,,138,,876
527,藤沢市,藤沢市西富1丁目,14,,250,,112,,245,,290,,911
528,藤沢市,藤沢市西富2丁目,41,,261,,9,,44,,62,,417
529,藤沢市,藤沢市石川1丁目,105,,126,,139,,126,,211,,707
530,藤沢市,藤沢市石川2丁目,263,,98,,78,,91,,130,,660
531,藤沢市,藤沢市石川3丁目,160,,270,,25,,40,,192,,687
532,藤沢市,藤沢市石川4丁目,292,,113,,97,,161,,140,,803
533,藤沢市,藤沢市石川5丁目,123,,152,,260,,150,,121,,806
534,藤沢市,藤沢市石川6丁目,210,,145,,133,,272,,263,,1023
535,藤沢市,藤沢市川名1丁目,282,,198,,279,,245,,109,,1113
536,藤沢市,藤沢市川名2丁目,287,,103,,140,,45,,12,,587
537,藤沢市,藤沢市善行1丁目,189,,126,,250,,274,,121,,960
538,藤沢市,藤沢市善行2丁目,242,,177,,58,,290,,299,,1066
539,藤沢市,藤沢市善行3丁目,227,,116,,298,,294,,158,,1093
540,藤沢市,藤沢市善行4丁目,249,,244,,276,,49,,45,,863
541,藤沢市,藤沢市善行5丁目,142,,7,,165,,229,,14,,557
542,藤沢市,藤沢市善行6丁目,150,,290,,31,,74,,255,,800
543,藤沢市,藤沢市善行7丁目,165,,147,,256,,260,,285,,1113
544,藤沢市,藤沢市善行坂1丁目,170,,214,,80,,132,,144,,740
545,藤沢市,藤沢市善行坂2丁目,250,,74,,75,,240,,72,,711
546,藤沢市,藤沢市村岡東1丁目,132,,288,,168,,262,,159,,1009
547,藤沢市,藤沢市村岡東2丁目,24,,124,,153,,79,,108,,488
548,藤沢市,藤沢市村岡東3丁目,5,,86,,6,,251,,116,,464
549,藤沢市,藤沢市村岡東4丁目,148,,43,,236,,39,,126,,592
550,藤沢市,藤沢市大鋸1丁目,15,,100,,75,,178,,234,,602
551,藤沢市,藤沢市大鋸2丁目,123,,178,,140,,187,,240,,868
552,藤沢市,藤沢市大鋸3丁目,33,,93,,209,,138,,179,,652
553,藤沢市,藤沢市辻堂1丁目,13,,85,,68,,27,,56,,249
554,藤沢市,藤沢市辻堂2丁目,199,,281,,263,,198,,42,,983
555,藤沢市,藤沢市辻堂3丁目,280,,70,,196,,116,,57,,719
556,藤沢市,藤沢市辻堂4丁目,193,,90,,199,,260,,85,,827
557,藤沢市,藤沢市辻堂5丁目,262,,209,,92,,273,,217,,1053
558,藤沢市,藤沢市辻堂6丁目,4,,187,,257,,242,,59,,749
559,藤沢市,藤沢市辻堂元町1丁目,156,,133,,120,,247,,134,,790
560,藤沢市,藤沢市辻堂元町2丁目,199,,82,,114,,277,,6,,678
561,藤沢市,藤沢市辻堂元町3丁目,46,,130,,157,,6,,119,,458
562,藤沢市,藤沢市辻堂元町4丁目,1,,201,,242,,117,,55,,616
563,藤沢市,藤沢市辻堂元町5丁目,147,,8,,299,,118,,33,,605
564,藤沢市,藤沢市辻堂元町6丁目,126,,222,,256,,56,,116,,776
565,藤沢市,藤沢市辻堂新町1丁目,80,,286,,131,,189,,119,,805
566,藤沢市,藤沢市辻堂新町2丁目,141,,195,,28,,226,,173,,763
567,藤沢市,藤沢市辻堂新町3丁目,227,,105,,30,,206,,256,,824
568,藤沢市,藤沢市辻堂新町4丁目,228,,189,,44,,67,,105,,633
569,藤沢市,藤沢市辻堂神台1丁目,180,,180,,295,,145,,185,,985
570,藤沢市,藤沢市辻堂神台2丁目,259,,274,,206,,27,,211,,977
571,藤沢市,藤沢市辻堂西海岸1丁目,109,,229,,282,,34,,48,,702
572,藤沢市,藤沢市辻堂西海岸2丁目,131,,15,,275,,61,,220,,702
573,藤沢市,藤沢市辻堂西海岸3丁目,160,,7,,178,,17,,269,,631
574,藤沢市,藤沢市辻堂太平台1丁目,99,,127,,220,,61,,198,,705
575,藤沢市,藤沢市辻堂太平台2丁目,139,,136,,75,,250,,84,,684
576,藤沢市,藤沢市辻堂東海岸1丁目,212,,117,,172,,166,,28,,695
577,藤沢市,藤沢市辻堂東海岸2丁目,76,,204,,196,,293,,138,,907
578,藤沢市,藤沢市辻堂東海岸3丁目,194,,193,,55,,95,,9,,546
579,藤沢市,藤沢市辻堂東海岸4丁目,38,,28,,300,,243,,185,,794
580,藤沢市,藤沢市天神町1丁目,268,,100,,211,,44,,163,,786
581,藤沢市,藤沢市天神町2丁目,56,,152,,271,,278,,138,,895
582,藤沢市,藤沢市天神町3丁目,264,,155,,200,,23,,272,,914
583,藤沢市,藤沢市渡内1丁目,114,,59,,25,,177,,287,,662
584,藤沢市,藤沢市渡内2丁目,96,,262,,274,,209,,190,,1031
585,藤沢市,藤沢市渡内3丁目,300,,122,,197,,125,,205,,949
586,藤沢市,藤沢市渡内4丁目,134,,125,,158,,202,,249,,868
587,藤沢市,藤沢市渡内5丁目,168,,6,,229,,1,,98,,502
588,藤沢市,藤沢市藤が岡1丁目,46,,56,,275,,194,,192,,763
589,藤沢市,藤沢市藤が岡2丁目,166,,148,,287,,129,,242,,972
590,藤沢市,藤沢市藤が岡3丁目,147,,43,,229,,139,,5,,563
591,藤沢市,藤沢市藤沢1丁目,136,,207,,293,,24,,223,,883
592,藤沢市,藤沢市藤沢2丁目,63,,176,,62,,246,,278,,825
593,藤沢市,藤沢市藤沢3丁目,231,,258,,118,,106,,19,,732
594,藤沢市,藤沢市藤沢4丁目,289,,175,,296,,98,,51,,909
595,藤沢市,藤沢市藤沢5丁目,195,,111,,152,,124,,258,,840
596,藤沢市,藤沢市白旗1丁目,232,,108,,11,,123,,288,,762
597,藤沢市,藤沢市白旗2丁目,284,,88,,284,,197,,262,,1115
598,藤沢市,藤沢市白旗3丁目,16,,211,,65,,68,,227,,587
599,藤沢市,藤沢市白旗4丁目,47,,184,,266,,156,,91,,744
600,藤沢市,藤沢市柄沢1丁目,221,,141,,221,,258,,294,,1135
601,藤沢市,藤沢市柄沢2丁目,17,,156,,0,,136,,186,,495
602,藤沢市,藤沢市並木台1丁目,242,,286,,157,,279,,120,,1084
603,藤沢市,藤沢市並木台2丁目,222,,99,,206,,26,,176,,729
604,藤沢市,藤沢市片瀬1丁目,81,,153,,196,,63,,228,,721
605,藤沢市,藤沢市片瀬2丁目,165,,119,,224,,116,,3,,627
606,藤沢市,藤沢市片瀬3丁目,218,,289,,10,,45,,116,,678
607,藤沢市,藤沢市片瀬4丁目,91,,160,,151,,168,,131,,701
608,藤沢市,藤沢市片瀬5丁目,51,,86,,45,,68,,84,,334
609,藤沢市,藤沢市片瀬海岸1丁目,48,,36,,68,,100,,54,,306
610,藤沢市,藤沢市片瀬海岸2丁目,129,,179,,240,,155,,262,,965
611,藤沢市,藤沢市片瀬海岸3丁目,97,,178,,214,,59,,3,,551
612,藤沢市,藤沢市片瀬山1丁目,264,,175,,13,,183,,121,,756
613,藤沢市,藤沢市片瀬山2丁目,280,,166,,200,,10,,87,,743
614,藤沢市,藤沢市片瀬山3丁目,279,,63,,122,,254,,157,,875
615,藤沢市,藤沢市片瀬山4丁目,176,,238,,36,,195,,162,,807
616,藤沢市,藤沢市片瀬山5丁目,252,,145,,271,,285,,213,,1166
617,藤沢市,藤沢市本鵠沼1丁目,210,,219,,27,,20,,185,,661
618,藤沢市,藤沢市本鵠沼2丁目,85,,227,,279,,95,,254,,940
619,藤沢市,藤沢市本鵠沼3丁目,127,,254,,239,,11,,283,,914
620,藤沢市,藤沢市本鵠沼4丁目,163,,206,,123,,20,,256,,768
621,藤沢市,藤沢市本鵠沼5丁目,80,,15,,276,,184,,224,,779
622,藤沢市,藤沢市本町1丁目,248,,12,,15,,279,,66,,620
623,藤沢市,藤沢市本町2丁目,80,,113,,190,,215,,130,,728
624,藤沢市,藤沢市本町3丁目,40,,239,,249,,145,,197,,870
625,藤沢市,藤沢市本町4丁目,47,,239,,287,,282,,62,,917
626,藤沢市,藤沢市本藤沢1丁目,279,,52,,218,,150,,34,,733
627,藤沢市,藤沢市本藤沢2丁目,156,,196,,219,,77,,93,,741
628,藤沢市,藤沢市本藤沢3丁目,244,,129,,38,,121,,41,,573
629,藤沢市,藤沢市本藤沢4丁目,210,,149,,17,,300,,244,,920
630,藤沢市,藤沢市本藤沢5丁目,194,,162,,239,,64,,167,,826
631,藤沢市,藤沢市本藤沢6丁目,216,,110,,59,,195,,293,,873
632,藤沢市,藤沢市本藤沢7丁目,231,,127,,17,,254,,98,,727
633,藤沢市,藤沢市弥勒寺1丁目,152,,17,,293,,88,,280,,830
